id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
6xCZHAr7yj_vWwRJalAEOg,seed-mill-new-york,Seed + Mill,https://s3-media3.fl.yelpcdn.com/bphoto/8FTe36AmogGkffARb8lZCA/o.jpg,False,https://www.yelp.com/biz/seed-mill-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,228,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.5,"['pickup', 'delivery']",$,+16463890340,(646) 389-0340,375.8177115355276,40.7420723,-74.0056454,409 W 15th St,,Chelsea Market,New York,10011,US,NY,"['409 W 15th St', 'Chelsea Market', 'New York, NY 10011']"
gXnC_aZR09BvqEQKGKFjBg,bcd-tofu-house-new-york-3,BCD Tofu House,https://s3-media2.fl.yelpcdn.com/bphoto/Eg98gCBkeIuRzGCZhuS3Tg/o.jpg,False,https://www.yelp.com/biz/bcd-tofu-house-new-york-3?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,2069,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,[],$$,+12129671900,(212) 967-1900,1383.4178210433697,40.747509,-73.986079,5W 32nd St,,,New York,10001,US,NY,"['5W 32nd St', 'New York, NY 10001']"
vfYhEpp0x-DrNjC6GSJjPQ,artichoke-basilles-pizza-new-york-2,Artichoke Basille's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/4krjwPml7pLVDnn56sf6AQ/o.jpg,False,https://www.yelp.com/biz/artichoke-basilles-pizza-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,3977,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['delivery', 'pickup']",$,+12122282004,(212) 228-2004,1968.876713229374,40.7321124557704,-73.9839056828882,321 E 14th St,,,New York,10003,US,NY,"['321 E 14th St', 'New York, NY 10003']"
oe8GEFE4QLFAKt87y7zcgA,very-fresh-noodles-new-york,Very Fresh Noodles,https://s3-media4.fl.yelpcdn.com/bphoto/fXiz0YenEP1QV6FFzAWW4w/o.jpg,False,https://www.yelp.com/biz/very-fresh-noodles-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,1035,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"['delivery', 'pickup']",$$,+13129655213,(312) 965-5213,375.8177115355276,40.74207,-74.00565,409 W 15th St,,,New York,10011,US,NY,"['409 W 15th St', 'New York, NY 10011']"
Li52Rr6BM4bGNYdpn7H8_w,coopers-craft-and-kitchen-new-york-2,Cooper's Craft & Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/wDTjn_1GBLu-1PxK1LgDgQ/o.jpg,False,https://www.yelp.com/biz/coopers-craft-and-kitchen-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,383,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['delivery'],$$,+16466617711,(646) 661-7711,127.00017821741126,40.742702,-74.000778,169 8th Ave,,,New York,10011,US,NY,"['169 8th Ave', 'New York, NY 10011']"
I6KHYESZdZQz0fnMaMyIpQ,zusik-new-york-2,Zusik,https://s3-media2.fl.yelpcdn.com/bphoto/aQ3pIzhIOox2er5fnB0Jhw/o.jpg,False,https://www.yelp.com/biz/zusik-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,167,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,[],$$,+16463705331,(646) 370-5331,570.3867823037642,40.738532,-74.000368,202 W 14th St,,,New York,10011,US,NY,"['202 W 14th St', 'New York, NY 10011']"
ehUuSk5gPTCQmwS_ubgKRA,upstate-craft-beer-and-oyster-bar-new-york-4,Upstate Craft Beer & Oyster Bar,https://s3-media1.fl.yelpcdn.com/bphoto/RvnUVU7MF7DT0RzNL-EebQ/o.jpg,False,https://www.yelp.com/biz/upstate-craft-beer-and-oyster-bar-new-york-4?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,1881,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.5,"['delivery', 'restaurant_reservation']",$$,+16467915400,(646) 791-5400,2301.55837366801,40.726373,-73.986557,95 1st Ave,,,New York,10003,US,NY,"['95 1st Ave', 'New York, NY 10003']"
nlmFAz_93gjSUfmvmv8Tog,le-grainne-cafe-new-york,Le Grainne Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/JkuMD9fKS7yvSGj0qbTNhA/o.jpg,False,https://www.yelp.com/biz/le-grainne-cafe-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,620,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.5,"['delivery', 'pickup']",$$,+16464863000,(646) 486-3000,208.68567319470336,40.7454064780449,-74.0024026704959,183 9th Ave,,,New York,10011,US,NY,"['183 9th Ave', 'New York, NY 10011']"
dzI6MzwKbrhJN5dEeUbX0w,the-hummus-and-pita-new-york-4,The Hummus & Pita,https://s3-media2.fl.yelpcdn.com/bphoto/GznUEqbHLxa0Zysiy4snvQ/o.jpg,False,https://www.yelp.com/biz/the-hummus-and-pita-new-york-4?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,645,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,"['delivery', 'pickup']",$$,+12125107405,(212) 510-7405,689.8337248450646,40.73928,-73.99605,585 6th Ave,,,New York,10011,US,NY,"['585 6th Ave', 'New York, NY 10011']"
-jYxfK6Q1k84uUCag83Fqg,num-pang-kitchen-new-york-6,Num Pang Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/qSDBAgovFpaMD5aOSfX_Hw/o.jpg,False,https://www.yelp.com/biz/num-pang-kitchen-new-york-6?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,1395,"[{'alias': 'cambodian', 'title': 'Cambodian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['pickup', 'delivery']",$$,+16467910439,(646) 791-0439,1296.248258382403,40.733912932947355,-73.99314049598203,28 E 12th St,,,New York,10003,US,NY,"['28 E 12th St', 'New York, NY 10003']"
6FZf17rNThWKoF4EU18wnw,yakiniku-futago-new-york,Yakiniku Futago,https://s3-media3.fl.yelpcdn.com/bphoto/LcZBEtzW6oGEucJuAUOsuQ/o.jpg,False,https://www.yelp.com/biz/yakiniku-futago-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,361,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"['delivery', 'pickup']",$$$$,+12126200225,(212) 620-0225,827.6058313525929,40.738851870947,-73.9941236398979,37 W 17th St,,,New York,10011,US,NY,"['37 W 17th St', 'New York, NY 10011']"
9Nge2oSJxblhS0bTKkkCEg,l-arte-del-gelato-new-york-4,L'Arte del Gelato,https://s3-media1.fl.yelpcdn.com/bphoto/vqYB1KpHhAcnlbYSjonONQ/o.jpg,False,https://www.yelp.com/biz/l-arte-del-gelato-new-york-4?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,366,"[{'alias': 'gelato', 'title': 'Gelato'}]",4.0,['delivery'],$,+12123660570,(212) 366-0570,456.03950265700786,40.742942,-74.007015,75 9th Ave,,Chelsea Market,New York,10011,US,NY,"['75 9th Ave', 'Chelsea Market', 'New York, NY 10011']"
QArou0r7CmLNPWYRA9ecog,mcsorleys-old-ale-house-new-york,McSorleys Old Ale House,https://s3-media4.fl.yelpcdn.com/bphoto/rMVnbtW504_4qK93_9Fy9w/o.jpg,False,https://www.yelp.com/biz/mcsorleys-old-ale-house-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,1777,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,[],$,+12124739148,(212) 473-9148,1930.8484175832912,40.72884,-73.98965,15 E 7th St,,,New York,10003,US,NY,"['15 E 7th St', 'New York, NY 10003']"
FoR70YoGSb4_QavCe1WZEw,beyond-sushi-new-york-7,Beyond Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/FwdR2o0zeqx4ke9XS7gS2g/o.jpg,False,https://www.yelp.com/biz/beyond-sushi-new-york-7?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,929,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.5,"['pickup', 'delivery']",$$,+16468612889,(646) 861-2889,1783.8295783376377,40.7329,-73.98588,229 E 14th St,,,New York,10003,US,NY,"['229 E 14th St', 'New York, NY 10003']"
-9NO2IDCJMyNGZMAQ1-VQw,ny-pizza-suprema-new-york,NY Pizza Suprema,https://s3-media4.fl.yelpcdn.com/bphoto/EqbDXneMuQP6pw6GemVdQA/o.jpg,False,https://www.yelp.com/biz/ny-pizza-suprema-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,2037,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['pickup', 'delivery']",$,+12125948939,(212) 594-8939,907.6504851130251,40.7502059936523,-73.9953231811523,413 8th Ave,,,New York,10001,US,NY,"['413 8th Ave', 'New York, NY 10001']"
4Objcs7HXSGuzpb0SOa-Jw,blue-hill-new-york,Blue Hill,https://s3-media1.fl.yelpcdn.com/bphoto/PwBe6s1_oJ2esecImCtgkQ/o.jpg,False,https://www.yelp.com/biz/blue-hill-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,1003,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,[],$$$$,+12125391776,(212) 539-1776,1294.9488411307186,40.7320640251595,-73.9996931018524,75 Washington Pl,,,New York,10011,US,NY,"['75 Washington Pl', 'New York, NY 10011']"
JeCtYANe0eqW8xe1SN3lWg,turntable-chicken-jazz-new-york-2,Turntable Chicken Jazz,https://s3-media3.fl.yelpcdn.com/bphoto/9Ym1aFMnj6eqEBZngQg3Iw/o.jpg,False,https://www.yelp.com/biz/turntable-chicken-jazz-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,2032,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,['delivery'],$$,+12127149700,(212) 714-9700,1384.9315547758595,40.74828,-73.98649,20 W 33rd St,,,New York,10001,US,NY,"['20 W 33rd St', 'New York, NY 10001']"
M9NNvpKlOWLxJbSPDTe0Lg,sushi-by-bou-flatiron-new-york,Sushi by Bou Flatiron,https://s3-media4.fl.yelpcdn.com/bphoto/QjuQJlo7S-ieB-2pIVf9JA/o.jpg,False,https://www.yelp.com/biz/sushi-by-bou-flatiron-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,266,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,[],$$$,+19172687268,(917) 268-7268,764.330742891118,40.74094,-73.9937,49 W 20th St,,,New York,10011,US,NY,"['49 W 20th St', 'New York, NY 10011']"
uBGjcW-GuYy_qSvMykuISA,pommes-frites-new-york-2,Pommes Frites,https://s3-media3.fl.yelpcdn.com/bphoto/vVHlbwaAf7v1yrdf3Eibvg/o.jpg,False,https://www.yelp.com/biz/pommes-frites-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,959,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",4.5,"['pickup', 'delivery']",$,+12126741234,(212) 674-1234,1509.872703114193,40.730022,-74.000152,128 Macdougal St,,,New York,10012,US,NY,"['128 Macdougal St', 'New York, NY 10012']"
meVzfRH_wLAJjcrCAhkh1g,patisserie-chanson-new-york-3,Patisserie Chanson,https://s3-media3.fl.yelpcdn.com/bphoto/H8O7jDwcktZ4PjQFkBGYVg/o.jpg,False,https://www.yelp.com/biz/patisserie-chanson-new-york-3?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,419,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['pickup', 'delivery']",$$,+19294238880,(929) 423-8880,960.2379560117159,40.7417,-73.990571,20 W 23rd St,,,New York,10010,US,NY,"['20 W 23rd St', 'New York, NY 10010']"
SaYTVG7wHCMDBofHCgXPaA,dutch-freds-new-york-2,Dutch Freds,https://s3-media3.fl.yelpcdn.com/bphoto/F5fSQkZSmWf_JEkcFUpcyA/o.jpg,False,https://www.yelp.com/biz/dutch-freds-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,1589,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['pickup', 'delivery']",$$,+16469186923,(646) 918-6923,2240.6702047983326,40.760835,-73.987823,307 W 47th St,,,New York,10036,US,NY,"['307 W 47th St', 'New York, NY 10036']"
5TX0X8w5ssIACU_pnBEq6g,tonys-di-napoli-new-york-4,Tony's Di Napoli,https://s3-media3.fl.yelpcdn.com/bphoto/QtT59Kv6ZpXIzQV1r_uImQ/o.jpg,False,https://www.yelp.com/biz/tonys-di-napoli-new-york-4?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,2107,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"['pickup', 'delivery']",$$,+12122210100,(212) 221-0100,1979.854459485536,40.75641,-73.98547,147 W 43rd St,,,New York,10036,US,NY,"['147 W 43rd St', 'New York, NY 10036']"
85x3dZCMBj4rJ2LAdW-wFg,magnolia-bakery-west-village-new-york,Magnolia Bakery West Village,https://s3-media1.fl.yelpcdn.com/bphoto/fqN9-uf9O3qyY8q5qj8ENA/o.jpg,False,https://www.yelp.com/biz/magnolia-bakery-west-village-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,2424,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",3.0,"['pickup', 'delivery']",$$,+12124622572,(212) 462-2572,902.9655664026749,40.73589,-74.00498,401 Bleecker St,,,New York,10014,US,NY,"['401 Bleecker St', 'New York, NY 10014']"
8cT6XDwI9KiCaoVohlx42Q,bxl-zoute-new-york,BXL Zoute,https://s3-media1.fl.yelpcdn.com/bphoto/eGoCERv0Kp3-NgnF0m7PUA/o.jpg,False,https://www.yelp.com/biz/bxl-zoute-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,412,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['delivery', 'pickup']",$$,+16466929282,(646) 692-9282,790.1627389695617,40.74174,-73.992627,50 W 22nd St,,,New York,10010,US,NY,"['50 W 22nd St', 'New York, NY 10010']"
o-KRgyTJoM4EM-K-rwe86w,bodega-negra-new-york-3,Bodega Negra,https://s3-media2.fl.yelpcdn.com/bphoto/HoB8Qn7I71NeQ2hXyzl41g/o.jpg,False,https://www.yelp.com/biz/bodega-negra-new-york-3?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,680,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"['delivery', 'pickup']",$$$,+12122292336,(212) 229-2336,232.74895464443287,40.7420955722073,-74.0035781860352,355 W 16th St,,Dream Downtown,New York City,10011,US,NY,"['355 W 16th St', 'Dream Downtown', 'New York City, NY 10011']"
veq1Bl1DW3UWMekZJUsG1Q,gramercy-tavern-new-york,Gramercy Tavern,https://s3-media3.fl.yelpcdn.com/bphoto/MgfPMoFNmjIWcrMxTZbsvw/o.jpg,False,https://www.yelp.com/biz/gramercy-tavern-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,2931,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,['delivery'],$$$$,+12124770777,(212) 477-0777,1244.3102462918346,40.73844,-73.98825,42 E 20th St,,,New York,10003,US,NY,"['42 E 20th St', 'New York, NY 10003']"
enT7NJ7tLMvUMCWQcsUonw,mémé-mediterranean-new-york-4,Mémé Mediterranean,https://s3-media2.fl.yelpcdn.com/bphoto/S_AGzj9dc-vhPPjGKB6BcA/o.jpg,False,https://www.yelp.com/biz/m%C3%A9m%C3%A9-mediterranean-new-york-4?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,613,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"['pickup', 'delivery']",$$,+16466928450,(646) 692-8450,885.3658547630334,40.736412,-74.00616,581 Hudson St,,,New York,10014,US,NY,"['581 Hudson St', 'New York, NY 10014']"
8XHbZIKDQbXhyKIGiukVeQ,boucherie-union-square-new-york,Boucherie Union Square,https://s3-media1.fl.yelpcdn.com/bphoto/b5MFL1k-tPCHdWQEOeicng/o.jpg,False,https://www.yelp.com/biz/boucherie-union-square-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,886,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",$$$,+12123530200,(212) 353-0200,1370.3474737998517,40.73715,-73.98789,225 Park Ave S,,,New York,10003,US,NY,"['225 Park Ave S', 'New York, NY 10003']"
8SehQovJOuQDLbtzLLYLyw,rh-rooftop-restaurant-new-york-new-york-2,RH Rooftop Restaurant New York,https://s3-media2.fl.yelpcdn.com/bphoto/8wFOzJweUeOnioYcsnQ5Xg/o.jpg,False,https://www.yelp.com/biz/rh-rooftop-restaurant-new-york-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,354,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,[],,+12122172210,(212) 217-2210,576.9374503692296,40.73985,-74.00639,9 9th Ave,,,New York,10014,US,NY,"['9 9th Ave', 'New York, NY 10014']"
8luFI6XwdopipGzC4EzSOw,intersect-by-lexus-nyc-new-york,Intersect by Lexus - NYC,https://s3-media2.fl.yelpcdn.com/bphoto/gMtXigCNOs8yU5u2cp1m2Q/o.jpg,False,https://www.yelp.com/biz/intersect-by-lexus-nyc-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,157,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,['delivery'],,+12122305832,(212) 230-5832,490.616507643148,40.741129,-74.006255,412 W 14th St,,,New York,10014,US,NY,"['412 W 14th St', 'New York, NY 10014']"
PbezejIP9RHrjw-k459iZA,porteno-restaurant-new-york,Porteno Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/pSdJSkjMgfrPJxWRap1XsA/o.jpg,False,https://www.yelp.com/biz/porteno-restaurant-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,381,"[{'alias': 'argentine', 'title': 'Argentine'}]",4.0,['delivery'],$$$,+12126959694,(212) 695-9694,765.4227328088269,40.750499,-74.002525,299 10th Ave,,,New York,10001,US,NY,"['299 10th Ave', 'New York, NY 10001']"
ADHX7nBixDPVlq3OXhny0g,faiccos-italian-specialties-new-york,Faicco's Italian Specialties,https://s3-media2.fl.yelpcdn.com/bphoto/ecEFegMI5jPZbSI2QnndrA/o.jpg,False,https://www.yelp.com/biz/faiccos-italian-specialties-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,546,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,['delivery'],$$,+12122431974,(212) 243-1974,1392.2857449821197,40.73113,-74.00306,260 Bleecker St,,,New York,10014,US,NY,"['260 Bleecker St', 'New York, NY 10014']"
yV7brOiTLS3Lmwws8e3nXA,dil-e-punjab-deli-new-york-2,Dil-e Punjab Deli,https://s3-media2.fl.yelpcdn.com/bphoto/vRwVd7qL8DWsvRePyeJaeg/o.jpg,False,https://www.yelp.com/biz/dil-e-punjab-deli-new-york-2?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,196,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,"['delivery', 'pickup']",$,+12126479428,(212) 647-9428,145.50075481809424,40.74482,-74.00206,170 9th Ave,,,New York,10011,US,NY,"['170 9th Ave', 'New York, NY 10011']"
SjG7CnTIuUBIo9T4BThkGQ,employees-only-new-york,Employees Only,https://s3-media2.fl.yelpcdn.com/bphoto/VRzlufqCeJMvm7j9p5R4sw/o.jpg,False,https://www.yelp.com/biz/employees-only-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,1447,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"['delivery', 'pickup']",$$$,+12122423021,(212) 242-3021,1192.1734922778394,40.73343,-74.00617,510 Hudson St,,,New York,10014,US,NY,"['510 Hudson St', 'New York, NY 10014']"
M2CSxMwbkwJr_G_Bzp7Y5Q,mah-ze-dahr-bakery-new-york,Mah-Ze-Dahr Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/FUdkQklLHJeembS3oqXuZA/o.jpg,False,https://www.yelp.com/biz/mah-ze-dahr-bakery-new-york?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,331,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",4.5,['delivery'],$$,+12124989810,(212) 498-9810,960.4534073672589,40.73503,-74.00002,28 Greenwich Ave,,,New York,10011,US,NY,"['28 Greenwich Ave', 'New York, NY 10011']"
uVOgbsNrcVRip7uBaCWhBA,whitney-museum-of-american-art-new-york-4,Whitney Museum of American Art,https://s3-media3.fl.yelpcdn.com/bphoto/4nR4dkRGwyKlqo1-0PqRHA/o.jpg,False,https://www.yelp.com/biz/whitney-museum-of-american-art-new-york-4?adjust_creative=6v4EI3OSRvC_vOqa5f2qaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6v4EI3OSRvC_vOqa5f2qaA,495,"[{'alias': 'artmuseums', 'title': 'Art Museums'}]",4.0,[],,+12125703600,(212) 570-3600,759.2185692578707,40.7396059,-74.0089716,99 Gansevoort St,,,New York,10014,US,NY,"['99 Gansevoort St', 'New York, NY 10014']"
